scenario_id,timestamp,alpha_legit,alpha_legit_std,kurtosis_legit,kurtosis_legit_std,hurst_legit,hurst_legit_std,alpha_anom,alpha_anom_std,kurtosis_anom,kurtosis_anom_std,hurst_anom,hurst_anom_std,c0,c1,N,domain_size,scenario,n_seeds,ambient,delta_alpha,delta_kurtosis,delta_hurst,rho,sqrt_rho,sigma_c_mean,sigma_c_std,sigma_c_lo,sigma_c_hi,theta_c_mean,theta_c_std,theta_c_lo,theta_c_hi,status,error_msg
21,2025-11-13T23:25:08.110975,2.456625700193609,0.21091681622728686,3.104245151832961,1.4927918964789058,0.5135323134755372,0.0637243530103208,3.4244376204143627,0.3246385373499043,4.8247015507058855,1.623400439908667,0.47482818507028973,0.12420892815225754,0.32787640155428954,0.5629964804016392,562,75,RingSwarm,50,0.75,0.9678119202207536,1.7204563988729245,0.03870412840524745,0.09991111111111112,0.31608718909679195,0.47942,0.145552271023162,0.353,0.647,0.15153852019678402,0.04600720821436572,0.11157877775116755,0.2045084113456244,completed,
23,2025-11-14T00:00:32.046619,2.9826865551799813,0.613357478252204,3.1178172741347163,2.3213896506377596,0.4445173649032318,0.03620410999030817,3.873255661276101,0.649654213262981,18.02954384615683,3.6905831678481196,0.4290746816840634,0.09171342742360178,0.1664546868789683,0.4761241822854039,562,75,RingSwarm,50,0.75,0.8905691060961196,14.911726572022115,0.015442683219168418,0.09991111111111112,0.31608718909679195,0.37945999999999996,0.08413743756497462,0.353,0.647,0.11994244477466866,0.026594766137719657,0.11157877775116755,0.2045084113456244,completed,
25,2025-11-14T00:35:50.211813,3.3335353371999035,0.6665944504350887,7.333220592662331,2.1897102779438646,0.5299204089082112,0.05870592628040763,1.638122029015963,0.4438409063401856,15.842282484239284,1.391802845909342,0.7600618873878788,0.11901126393875973,0.35787118607750984,0.4239035200868981,562,75,RingSwarm,50,0.75,1.6954133081839404,8.509061891576954,0.2301414784796676,0.09991111111111112,0.31608718909679195,0.40298,0.11043604302943855,0.353,0.647,0.12737681546222523,0.0349074184161476,0.11157877775116755,0.2045084113456244,completed,
27,2025-11-14T01:11:06.467871,2.6824667207088906,0.5927243771495873,3.001364083216965,0.7362554400526462,0.4079318191036544,0.07689371347845758,2.1946923869485073,0.6692160421460909,5.070160631503869,2.985341637379973,0.4601933692805047,0.13515587191699419,0.4652404656762197,0.4847595343237804,562,75,RingSwarm,50,0.75,0.48777433376038326,2.068796548286904,0.0522615501768503,0.09991111111111112,0.31608718909679195,0.40003999999999995,0.10778218034536138,0.353,0.647,0.12644751912628063,0.03406856642008878,0.11157877775116755,0.2045084113456244,completed,
29,2025-11-14T01:46:22.412252,3.0268643662485437,0.674195724104407,2.4307229656175435,1.472003581078103,0.47040058915833605,0.09180297749719941,3.6466935319288885,0.35492355992132407,7.7229560178846395,3.347314203593712,0.44757128031235005,0.10541357569423387,0.3401819753500658,0.09849829795015602,562,75,RingSwarm,50,0.75,0.6198291656803447,5.292233052267096,0.022829308845985996,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
31,2025-11-14T02:21:39.905872,3.3518393948018117,0.26335786146713713,5.430500915848333,1.757981876039228,0.49495288712300267,0.06030659786797625,3.995233665841333,0.5154137444090707,17.417553640690336,3.1516487095639176,0.406056317123814,0.06054962287265249,0.2128217747366114,0.4156273020334252,562,75,RingSwarm,50,0.75,0.6433942710395213,11.987052724842004,0.08889656999918866,0.09991111111111112,0.31608718909679195,0.40298,0.11043604302943856,0.353,0.647,0.12737681546222523,0.0349074184161476,0.11157877775116755,0.2045084113456244,completed,
33,2025-11-14T02:56:55.742336,3.1962159021857675,0.5092383888409824,6.397063793410309,2.1372008962216436,0.5610104601068528,0.0512506930062548,3.5623687416564476,0.2353899767138637,10.733454761933332,2.8486808188936217,0.8075927042264219,0.04796781729363053,0.2003941168996406,0.32576482493586306,562,75,RingSwarm,50,0.75,0.3661528394706801,4.336390968523023,0.24658224411956908,0.09991111111111112,0.31608718909679195,0.3912199999999999,0.09887320971830542,0.353,0.647,0.12365963011844691,0.03125255493683677,0.11157877775116755,0.2045084113456244,completed,
35,2025-11-14T03:32:10.675268,2.5811919912755585,0.3132224618213586,4.440170803321747,2.438735143392704,0.5105275406668084,0.043941154010952055,3.342384058106992,0.6624487850228709,12.427016335959792,3.226410825287753,0.8313369648803659,0.14090726330718628,0.29648683708297524,0.49274600378229855,562,75,RingSwarm,50,0.75,0.7611920668314336,7.9868455326380445,0.3208094242135575,0.09991111111111112,0.31608718909679195,0.4529599999999999,0.13927037876016565,0.353,0.647,0.14317485317328285,0.04402158254674632,0.11157877775116755,0.2045084113456244,completed,
37,2025-11-14T04:07:26.497804,3.39194126862576,0.7270073918905753,7.749721423717106,1.7625109537072337,0.5949078322605635,0.07651184872656988,2.974529833687156,0.7647620967667061,14.745496549487566,1.8510317486919143,0.8151051055977809,0.096885369237619,0.3418435684459173,0.5222240529979676,562,75,RingSwarm,50,0.75,0.4174114349386038,6.99577512577046,0.2201972733372174,0.09991111111111112,0.31608718909679195,0.4118,0.11760000000000002,0.353,0.647,0.13016470447005893,0.03717185343778274,0.11157877775116755,0.2045084113456244,completed,
39,2025-11-14T04:42:43.944573,3.5064297091366323,0.3103039408596246,6.658936037926463,0.9942648838907097,0.5845184038394857,0.03141287886471362,2.9517868107475067,0.22411147565341255,19.530392632796925,3.130370034005394,0.45553714660271694,0.14124235258982362,0.5047549103096837,0.2595573810265642,562,75,RingSwarm,50,0.75,0.5546428983891256,12.871456594870462,0.1289812572367688,0.09991111111111112,0.31608718909679195,0.40592,0.11295111154831546,0.353,0.647,0.12830611179816978,0.03570239935466523,0.11157877775116755,0.2045084113456244,completed,
41,2025-11-14T05:17:58.474811,2.2045919379324754,0.7705942502205159,5.013085373073544,1.281651504237852,0.5860898354206998,0.054958693656793525,3.9188066250322233,0.22336230675079452,8.044220730227742,3.752210132453089,0.7294743960947034,0.10112860026231246,0.2159047427593193,0.44672725880082936,562,75,RingSwarm,50,0.75,1.714214687099748,3.0311353571541986,0.14338456067400362,0.09991111111111112,0.31608718909679195,0.47941999999999996,0.145552271023162,0.353,0.647,0.151538520196784,0.04600720821436572,0.11157877775116755,0.2045084113456244,completed,
43,2025-11-14T05:53:15.118163,3.612386688512144,0.381535164863938,6.260441465317408,1.1008719793170472,0.5668799191370428,0.07173946126718694,3.973498484383234,0.7442718935605672,2.880088263113194,2.770421283133624,0.540427166394965,0.0655237012604564,0.4645032265526915,0.4854967734473084,562,75,RingSwarm,50,0.75,0.3611117958710901,3.3803532022042138,0.026452752742077812,0.09991111111111112,0.31608718909679195,0.40885999999999995,0.11533646604608622,0.353,0.647,0.12923540813411435,0.03645637935286498,0.11157877775116755,0.2045084113456244,completed,
45,2025-11-14T06:28:32.337776,2.6963011933311205,0.7810129002912591,2.743556351273586,1.510509190634773,0.5565707809166116,0.05968032918759938,3.1002182884794616,0.577144090164426,8.992146055420942,2.6709418041636104,0.5613345116783711,0.04132779081789441,0.28864613991919436,0.24664201133451452,562,75,RingSwarm,50,0.75,0.40391709514834107,6.248589704147356,0.00476373076175951,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
47,2025-11-14T07:03:47.777411,2.665638718996467,0.5943236719187026,2.176702099390939,1.9244537697513127,0.43528744379083634,0.07516473391357756,1.6964852091441442,0.5279388330228301,4.850932462184854,1.4030087964095326,0.77593327414869,0.10910209393172848,0.2764494965941674,0.2979676408774146,562,75,RingSwarm,50,0.75,0.969153509852323,2.674230362793915,0.3406458303578536,0.09991111111111112,0.31608718909679195,0.40885999999999995,0.11533646604608622,0.353,0.647,0.12923540813411435,0.03645637935286498,0.11157877775116755,0.2045084113456244,completed,
49,2025-11-14T07:39:04.883228,2.550318472913979,0.5960489488725866,2.074976442541101,0.7738365734522201,0.47962927547493295,0.04153854057622086,3.9594834561454686,0.65320958872338,18.599273666680773,3.0372932056130044,0.5460319138455239,0.11865822124940069,0.11968121687008955,0.44127067837933365,562,75,RingSwarm,50,0.75,1.4091649832314896,16.524297224139673,0.0664026383705909,0.09991111111111112,0.31608718909679195,0.40003999999999995,0.10778218034536138,0.353,0.647,0.12644751912628063,0.03406856642008878,0.11157877775116755,0.2045084113456244,completed,
51,2025-11-14T08:14:21.231891,2.7648496406550827,0.5801777847860559,2.365253951195149,1.727592423370742,0.4896082467240616,0.047108037102926194,2.0987287004399193,0.5402804330085588,14.850709660948946,1.4382815783436955,0.8040072975842829,0.08231014101760684,0.4347293267273445,0.2259279165226898,562,75,RingSwarm,50,0.75,0.6661209402151633,12.485455709753797,0.3143990508602213,0.09991111111111112,0.31608718909679195,0.40885999999999995,0.1153364660460862,0.353,0.647,0.12923540813411435,0.03645637935286498,0.11157877775116755,0.2045084113456244,completed,
53,2025-11-14T08:49:38.112171,3.1685489417450365,0.2659985203249857,4.069901991730246,0.9540419919739711,0.6950001435033936,0.040182361136373634,3.2172287456298507,0.4125905555525421,11.314627452437051,3.563742566913226,0.41868176543227453,0.10212483278386775,0.13174841580657531,0.15314892183699022,562,75,RingSwarm,50,0.75,0.04867980388481419,7.244725460706805,0.27631837807111903,0.09991111111111112,0.31608718909679195,0.37064,0.06982113147178297,0.353,0.647,0.11715455576683498,0.022069565186473437,0.11157877775116755,0.2045084113456244,completed,
55,2025-11-14T09:24:55.708251,2.9550334443650437,0.6577169455394832,5.520917655406807,1.4086022586676408,0.4329971551642529,0.06746639349731837,1.4541329331160089,0.5418047078166741,10.46817425402713,2.4890115592074658,0.7345711628646212,0.05665948951658335,0.07150009682667148,0.42443623310023326,562,75,RingSwarm,50,0.75,1.5009005112490348,4.9472565986203225,0.3015740077003683,0.09991111111111112,0.31608718909679195,0.38827999999999996,0.09553869163851893,0.353,0.647,0.12273033378250237,0.03019855649000463,0.11157877775116755,0.2045084113456244,completed,
57,2025-11-14T10:00:13.370980,2.5530992667165964,0.7787502905171799,6.575137035362511,0.9027313873154801,0.6016659883257294,0.11881311050135487,1.652894252486219,0.6390275376062535,17.05904856463053,2.7457893924449053,0.5498434365685761,0.1353619741257771,0.44269559163479333,0.08738176221791269,562,75,RingSwarm,50,0.75,0.9002050142303775,10.483911529268019,0.051822551757153223,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
